WAST,BP,DP,Dta,Dts,Dtx,EV,EV10,QFE,QFF,QNH,RF,RF10,RH,S,SR,Ss,Sx,T,Wd,Ws
3/15/2022 22:20,1010,16.7,271,8,265,1623.98,0.03,1010.1,1013.6,1013.7,5.5,0,76.77,1,2.6,0.3,1.8,20.88,243,0.89
3/15/2022 22:30,1009.9,16.8,280,15,280,1624.01,0.03,1010,1013.5,1013.6,5.5,0,76.95,1,2.4,0.3,1.9,20.97,289,0.78
3/15/2022 22:40,1009.7,16.8,294,13,308,1624.04,0.03,1009.8,1013.3,1013.4,5.5,0,76.93,0.9,2.4,0.4,1.6,21,284,1.22
3/15/2022 22:50,1009.6,16.8,304,17,323,1624.09,0.05,1009.7,1013.2,1013.3,5.5,0,76.67,1.7,2.4,0.7,3.6,21.02,294,1.44
3/15/2022 23:00,1009.6,17.1,304,19,317,1624.14,0.05,1009.7,1013.2,1013.3,5.5,0,76.78,1.7,2.4,0.6,3,21.36,283,2.55
3/15/2022 23:10,1009.6,17.1,299,25,326,1624.2,0.06,1009.7,1013.2,1013.3,5.5,0,75.55,2.6,2.4,0.8,5,21.56,318,2.89
3/15/2022 23:20,1009.5,16.8,302,22,334,1624.26,0.06,1009.6,1013.1,1013.2,5.5,0,74.75,2.3,2.4,0.7,4.8,21.42,304,3.66
3/15/2022 23:30,1009.5,17,304,21,312,1624.32,0.06,1009.6,1013.1,1013.2,5.5,0,74.54,2.4,2.4,0.8,4.3,21.69,270,2.89
3/15/2022 23:40,1009.5,17.4,276,24,262,1624.39,0.07,1009.6,1013.1,1013.2,5.5,0,75.44,3.1,2.4,1.1,5.8,21.9,283,3.55
3/15/2022 23:50,1009.5,17.4,273,18,301,1624.45,0.06,1009.6,1013.1,1013.2,5.5,0,75.86,2.3,2.4,1,4.8,21.8,251,1.55
3/16/2022 0:00,1009.4,17.3,273,22,271,1624.49,0.04,1009.5,1013,1013.1,5.5,0,76.32,1.4,2.4,0.7,3.2,21.61,274,1.44
3/16/2022 0:10,1009.4,17.6,279,25,280,1624.53,0.04,1009.5,1013,1013.1,5.5,0,77.34,1.4,2.4,0.9,5.3,21.79,318,0.78
3/16/2022 0:20,1009.3,17.6,275,22,254,1624.58,0.05,1009.4,1012.9,1013,5.5,0,77.56,2,2.4,0.8,4.9,21.68,274,1.44
3/16/2022 0:30,1009.2,17,275,22,251,1624.63,0.05,1009.3,1012.8,1012.9,5.5,0,77.33,2.1,2.4,0.7,3.2,21.12,288,2.89
3/16/2022 0:40,1009.1,16.6,271,22,250,1624.69,0.06,1009.2,1012.7,1012.8,5.5,0,76.51,2.4,2.4,0.8,4,20.86,261,1.89
3/16/2022 0:50,1009.1,16.5,278,27,274,1624.75,0.06,1009.2,1012.7,1012.8,5.5,0,75.44,2.2,2.4,0.8,3.9,21.02,251,2
3/16/2022 1:00,1009.1,16.3,272,16,273,1624.81,0.06,1009.2,1012.7,1012.8,5.5,0,74.25,2.2,2.4,0.8,3.9,21.03,262,3.44
3/16/2022 1:10,1009.1,15.9,263,22,260,1624.87,0.06,1009.2,1012.7,1012.8,5.5,0,73.45,1.9,2.4,0.8,3.4,20.86,257,0.67
3/16/2022 1:20,1009,15.5,272,19,276,1624.94,0.07,1009.1,1012.6,1012.7,5.5,0,72.53,2.2,2.4,0.8,4.4,20.6,284,3.22
3/16/2022 1:30,1009.1,15.4,271,27,263,1625.01,0.07,1009.2,1012.7,1012.8,5.5,0,71.47,2.1,2.4,0.7,4,20.7,259,1.44
3/16/2022 1:40,1009.1,15.2,276,22,267,1625.08,0.07,1009.2,1012.7,1012.8,5.5,0,70.91,2,2.4,0.6,3.1,20.63,272,1
3/16/2022 1:50,1009.1,15.5,281,23,293,1625.14,0.06,1009.2,1012.7,1012.8,5.5,0,72.17,1.7,2.4,0.7,3.1,20.69,311,2.22
3/16/2022 2:00,1009.1,15.7,279,25,267,1625.2,0.06,1009.2,1012.7,1012.8,5.5,0,72.37,1.9,2.4,0.7,3.6,20.83,244,1.22
3/16/2022 2:10,1009.1,15.7,273,22,276,1625.25,0.05,1009.2,1012.7,1012.8,5.5,0,72.7,1.4,2.4,0.7,2.9,20.73,275,1.78
3/16/2022 2:20,1009,15.7,271,13,275,1625.29,0.04,1009.1,1012.6,1012.7,5.5,0,73.35,1.2,2.4,0.4,2.4,20.63,289,1.11
3/16/2022 2:30,1009,16.1,279,19,288,1625.34,0.05,1009.1,1012.6,1012.7,5.5,0,74.63,1.6,2.4,0.8,3.3,20.81,288,2.11
3/16/2022 2:40,1008.9,16.3,278,28,312,1625.39,0.05,1009,1012.5,1012.6,5.5,0,74.25,1.6,2.4,0.7,3.2,21.02,283,1.33
3/16/2022 2:50,1008.8,15.9,271,30,293,1625.46,0.07,1008.9,1012.4,1012.5,5.5,0,72.9,2.6,2.4,0.9,4.9,20.96,298,2.66
3/16/2022 3:00,1008.9,15.9,268,20,280,1625.52,0.06,1009,1012.5,1012.6,5.5,0,72.41,2,2.4,0.9,4,21.04,296,1.44
3/16/2022 3:10,1008.8,15.4,264,28,276,1625.59,0.07,1008.9,1012.4,1012.5,5.5,0,71.69,2.4,2.4,1,5,20.73,295,3.89
3/16/2022 3:20,1008.6,15.5,269,25,298,1625.66,0.07,1008.7,1012.2,1012.3,5.5,0,70.87,2,2.4,0.7,4.1,20.96,292,2.33
3/16/2022 3:30,1008.6,15.2,271,22,281,1625.74,0.08,1008.7,1012.2,1012.3,5.5,0,70.39,2.4,2.4,1.1,5.2,20.8,243,1.33
3/16/2022 3:40,1008.5,15.1,265,21,267,1625.8,0.06,1008.6,1012.1,1012.2,5.5,0,70.16,1.8,2.4,0.4,2.9,20.7,249,1.89
3/16/2022 3:50,1008.5,15,271,21,275,1625.88,0.08,1008.6,1012.1,1012.2,5.5,0,69.84,2.4,2.4,0.8,4.7,20.75,255,2.33
3/16/2022 4:00,1008.6,14.5,281,22,304,1625.96,0.08,1008.7,1012.2,1012.3,5.5,0,68.14,2.2,2.4,0.9,4.2,20.62,281,1.33
3/16/2022 4:10,1008.6,13.9,274,18,262,1626.02,0.06,1008.7,1012.2,1012.3,5.5,0,67.72,1.4,2.6,0.6,3.1,20.05,307,1.33
3/16/2022 4:20,1008.6,13.9,285,16,255,1626.08,0.06,1008.7,1012.2,1012.3,5.5,0,68.1,1.6,2.4,0.4,3.3,19.92,278,1.78
3/16/2022 4:30,1008.6,13.7,275,16,268,1626.14,0.06,1008.7,1012.2,1012.3,5.5,0,67.75,1.6,2.4,0.3,2.7,19.84,275,1.22
3/16/2022 4:40,1008.6,13.9,275,20,279,1626.2,0.06,1008.7,1012.2,1012.3,5.5,0,68.4,1.4,2.4,0.3,2.2,19.92,318,0.78
3/16/2022 4:50,1008.8,14.5,281,17,252,1626.26,0.06,1008.9,1012.4,1012.5,5.5,0,69.4,1.4,2.4,0.4,3.2,20.31,270,2.44
3/16/2022 5:00,1008.8,14.5,280,15,278,1626.31,0.05,1008.9,1012.4,1012.5,5.5,0,70.2,1.3,2.4,0.3,2.6,20.06,265,1.89
3/16/2022 5:10,1008.8,14.6,285,19,286,1626.36,0.05,1008.9,1012.4,1012.5,5.5,0,71.2,1.2,2.4,0.4,2.4,19.98,301,1.11
3/16/2022 5:20,1008.8,14.9,292,9,301,1626.4,0.04,1008.9,1012.4,1012.5,5.5,0,71.58,1,2.4,0.3,1.8,20.25,285,1.11
3/16/2022 5:30,1008.8,15.1,289,12,281,1626.44,0.04,1008.9,1012.4,1012.5,5.5,0,72.54,1.1,2.4,0.4,2.2,20.15,286,1.55
3/16/2022 5:40,1008.8,15.3,295,12,300,1626.48,0.04,1008.9,1012.4,1012.5,5.5,0,73.14,1.2,2.4,0,2.1,20.27,282,1.22
3/16/2022 5:50,1008.9,15.2,277,9,263,1626.52,0.04,1009,1012.5,1012.6,5.5,0,73.36,0.9,2.4,0.4,2.1,20.09,301,1
3/16/2022 6:00,1009,14.9,279,20,277,1626.57,0.05,1009.1,1012.6,1012.7,5.5,0,73.06,1.3,2.6,0.3,2.7,19.85,307,1.22
3/16/2022 6:10,1009,14.8,288,15,256,1626.62,0.05,1009.1,1012.6,1012.7,5.5,0,73.08,1.6,2.4,0.4,2.7,19.79,273,1.55
3/16/2022 6:20,1009.1,14.9,299,10,305,1626.66,0.04,1009.2,1012.7,1012.8,5.5,0,73.28,1.2,2.4,0.4,2.4,19.78,301,1.22
3/16/2022 6:30,1009.2,15.3,305,9,278,1626.7,0.04,1009.3,1012.8,1012.9,5.5,0,74.03,1.3,2.6,0.3,2,20.05,301,1.33
3/16/2022 6:40,1009.3,15.2,309,10,310,1626.74,0.04,1009.4,1012.9,1013,5.5,0,73.64,1.2,2.4,0,2.1,20.05,320,1.22
3/16/2022 6:50,1009.4,15.6,281,19,320,1626.79,0.05,1009.5,1013,1013.1,5.5,0,72.82,1.2,2.4,0.6,3,20.63,288,1
3/16/2022 7:00,1009.5,15.6,259,17,263,1626.84,0.05,1009.6,1013.1,1013.2,5.5,0,71.73,1.2,2.4,0.6,3.2,20.86,201,0.67
3/16/2022 7:10,1009.6,15.3,267,14,274,1626.89,0.05,1009.7,1013.2,1013.3,5.5,0,70.57,1,2.4,0.4,1.8,20.87,272,1.78
3/16/2022 7:20,1009.6,15.3,268,7,265,1626.94,0.05,1009.7,1013.2,1013.3,5.5,0,68.13,0.8,2.4,0.4,1.8,21.38,261,0.33
3/16/2022 7:30,1009.8,14.9,258,11,262,1626.98,0.04,1009.9,1013.4,1013.5,5.5,0,64.46,0.4,2.3,0.3,1.3,21.88,281,0.78
3/16/2022 7:40,1009.8,14.7,264,16,243,1627.05,0.07,1009.9,1013.4,1013.5,5.5,0,62.06,1,2.3,0.7,3,22.36,254,2.22
3/16/2022 7:50,1009.8,14.8,261,25,287,1627.13,0.08,1009.9,1013.4,1013.5,5.5,0,59.82,1.4,2.3,0.8,3.7,23.08,197,0.78
3/16/2022 8:00,1010,15,265,29,278,1627.24,0.11,1010.1,1013.6,1013.7,5.5,0,57.78,2,2.1,1,4.4,23.81,236,1.22
3/16/2022 8:10,1010.1,14.9,261,25,281,1627.33,0.09,1010.2,1013.7,1013.8,5.5,0,59.53,1.6,2.1,0.6,3.1,23.24,295,1.67
3/16/2022 8:20,1010.2,15.9,275,26,296,1627.41,0.08,1010.3,1013.8,1013.9,5.5,0,64.33,1.6,2.1,0.7,2.9,22.95,262,2.33
3/16/2022 8:30,1010.3,16.5,279,22,296,1627.47,0.06,1010.4,1013.9,1014,5.5,0,67.57,1.4,2.3,0.8,3.2,22.79,315,3
3/16/2022 8:40,1010.4,15.8,287,26,256,1627.57,0.1,1010.5,1014,1014.1,5.5,0,65.81,2.8,2.3,1.2,5.7,22.53,261,4.55
3/16/2022 8:50,1010.5,16.1,283,25,284,1627.68,0.11,1010.6,1014.1,1014.2,5.5,0,63.17,2.6,2.3,0.8,5.3,23.46,242,1.44
3/16/2022 9:00,1010.7,15.7,274,32,289,1627.79,0.11,1010.8,1014.3,1014.4,5.5,0,61.21,2.4,2.3,1,5.3,23.57,316,1.55
3/16/2022 9:10,1010.8,15.4,306,26,315,1627.91,0.12,1010.9,1014.4,1014.5,5.5,0,59.5,2.6,2.3,0.9,4.1,23.78,310,2.89
3/16/2022 9:20,1010.8,15.8,298,31,297,1628.02,0.11,1010.9,1014.4,1014.5,5.5,0,57.14,1.8,2.1,0.8,3.6,24.88,298,1.89
3/16/2022 9:30,1010.9,14.4,313,27,310,1628.15,0.13,1011,1014.5,1014.6,5.5,0,53.6,2.3,2.1,0.9,5.2,24.42,300,2.22
3/16/2022 9:40,1010.9,15,291,31,276,1628.25,0.1,1011,1014.5,1014.6,5.5,0,56.07,1.7,2.1,0.7,3,24.36,297,1.33
3/16/2022 9:50,1011.1,15.2,302,27,311,1628.37,0.12,1011.2,1014.7,1014.8,5.5,0,56.47,2.2,2.1,0.9,4.1,24.39,302,3.11
3/16/2022 10:00,1011.1,15.2,302,32,309,1628.49,0.12,1011.2,1014.7,1014.8,5.5,0,55.85,2.2,2.3,0.9,4.6,24.65,275,2.22
3/16/2022 10:10,1011.2,15.2,303,26,332,1628.63,0.14,1011.3,1014.8,1014.9,5.5,0,55.57,2.6,2.1,1.1,4.8,24.72,316,1.55
3/16/2022 10:20,1011.1,16,303,30,316,1628.75,0.12,1011.2,1014.7,1014.8,5.5,0,57.88,2.3,2.3,0.9,4.9,24.89,304,3.22
3/16/2022 10:30,1011.2,15.8,289,35,294,1628.9,0.15,1011.3,1014.8,1014.9,5.5,0,57.75,3.1,2.1,0.9,5.3,24.65,306,1.55
3/16/2022 10:40,1011.2,16.7,287,27,277,1629.01,0.11,1011.3,1014.8,1014.9,5.5,0,64.89,2.8,2.1,1.1,5.1,23.7,326,2.33
3/16/2022 10:50,1011.1,17,288,28,267,1629.09,0.08,1011.2,1014.7,1014.8,5.5,0,66.05,1.9,2.4,0.4,2.8,23.75,295,1.78
3/16/2022 11:00,1011.2,17,290,32,316,1629.21,0.12,1011.3,1014.8,1014.9,5.5,0,63.33,3,2.1,1,5.7,24.38,331,3
3/16/2022 11:10,1011,17.2,292,30,264,1629.31,0.1,1011.1,1014.6,1014.7,5.5,0,62.1,2.2,2.3,1,4.8,24.95,281,1.33
3/16/2022 11:20,1011.1,16.6,290,35,314,1629.44,0.13,1011.2,1014.7,1014.8,5.5,0,61.81,3.2,2.1,1.2,6.2,24.45,271,4.66
3/16/2022 11:30,1011.3,17.3,288,26,303,1629.56,0.12,1011.4,1014.9,1015,5.5,0,68.78,3.8,2.1,1.2,7.3,23.41,321,3.11
3/16/2022 11:40,1011.2,16.9,265,32,278,1629.66,0.1,1011.3,1014.8,1014.9,5.5,0,67.93,2.9,2.3,1,5,23.12,275,3.77
3/16/2022 11:50,1011.1,17.4,275,25,263,1629.75,0.09,1011.2,1014.7,1014.8,5.5,0,67.65,2.4,2.3,0.9,4.3,23.73,215,2.22
3/16/2022 12:00,1011,17.5,278,36,303,1629.87,0.12,1011.1,1014.6,1014.7,5.5,0,62.39,2.7,2.3,1,5,25.2,225,2.66
3/16/2022 12:10,1011,16.3,265,38,270,1630.02,0.15,1011.1,1014.5,1014.7,5.5,0,55.86,2.8,2.1,0.9,4.9,25.82,300,2.66
3/16/2022 12:20,1010.9,15.7,283,44,249,1630.19,0.17,1011,1014.4,1014.6,5.5,0,52.4,3,2.1,1.2,5.6,26.24,341,4
3/16/2022 12:30,1010.8,14.9,292,32,315,1630.4,0.21,1010.9,1014.3,1014.5,5.5,0,46.51,3.3,2.1,0.7,5.4,27.31,267,2.78
3/16/2022 12:40,1010.7,15.6,295,37,318,1630.57,0.17,1010.8,1014.2,1014.4,5.5,0,48.65,2.7,2.1,1.1,5,27.32,314,1.55
3/16/2022 12:50,1010.7,15.1,279,32,273,1630.75,0.18,1010.8,1014.2,1014.4,5.5,0,46.96,2.8,1.8,1,4.7,27.38,315,3.55
3/16/2022 13:00,1010.6,14,295,41,306,1630.95,0.2,1010.7,1014.1,1014.3,5.5,0,42.63,2.8,2,1.2,5.7,27.84,294,3.66
3/16/2022 13:10,1010.6,15.5,299,31,314,1631.16,0.21,1010.7,1014.1,1014.3,5.5,0,46.4,3.4,2,1,6.2,28.01,339,4.77
3/16/2022 13:20,1010.7,15.4,299,33,282,1631.37,0.21,1010.8,1014.2,1014.4,5.5,0,45.7,3.2,1.8,1.1,6.9,28.21,339,2.66
3/16/2022 13:30,1010.6,15.4,287,39,309,1631.57,0.2,1010.7,1014.1,1014.3,5.5,0,47.67,3.3,1.8,1.2,5.4,27.49,249,3.89
3/16/2022 13:40,1010.7,15.6,288,32,275,1631.79,0.22,1010.8,1014.2,1014.4,5.5,0,46.67,3.7,1.8,1.2,7.3,28.06,338,4.88
3/16/2022 13:50,1010.7,15.9,281,34,287,1632.01,0.22,1010.8,1014.2,1014.4,5.5,0,49.72,4.1,1.7,1.4,8.1,27.36,281,4.22
3/16/2022 14:00,1010.8,15.7,288,33,301,1632.22,0.21,1010.9,1014.3,1014.5,5.5,0,48.87,3.7,1.7,1.3,6.9,27.44,317,4.22
3/16/2022 14:10,1010.7,16.3,279,37,307,1632.4,0.18,1010.8,1014.2,1014.4,5.5,0,51.34,3.1,1.8,1.3,6,27.16,246,4.22
3/16/2022 14:20,1010.7,16.4,279,37,285,1632.61,0.21,1010.8,1014.2,1014.4,5.5,0,51.93,4,1.7,1.4,7,27.07,281,6.55
3/16/2022 14:30,1010.8,15.6,273,35,327,1632.8,0.19,1010.9,1014.3,1014.5,5.5,0,51.88,3.6,1.8,1.2,6.3,26.27,279,4.22
3/16/2022 14:40,1010.8,15.6,278,25,277,1633.01,0.21,1010.9,1014.3,1014.5,5.5,0,52.72,4.3,2,0.9,6.8,26,289,4.77
3/16/2022 14:50,1010.9,15.6,284,31,281,1633.19,0.18,1011,1014.4,1014.6,5.5,0,53.34,3.4,2.1,1.1,5.9,25.85,282,2
3/16/2022 15:00,1011,16,284,32,259,1633.39,0.2,1011.1,1014.6,1014.7,5.5,0,55.8,4.3,2.1,1.2,7.5,25.47,285,3.44
3/16/2022 15:10,1011.1,16.9,265,27,264,1633.57,0.18,1011.2,1014.6,1014.8,5.5,0,56.99,4,2.1,1.4,8.3,26.06,232,2.44
3/16/2022 15:20,1011,17,277,35,283,1633.76,0.19,1011.1,1014.5,1014.7,5.5,0,58.03,4.4,2,1.7,8.4,25.92,287,3.77
3/16/2022 15:30,1011.1,17.3,279,33,295,1633.92,0.16,1011.2,1014.6,1014.8,5.5,0,58.16,3.6,2,1.4,7.1,26.13,285,4.11
3/16/2022 15:40,1011.1,17.1,274,31,274,1634.06,0.14,1011.2,1014.7,1014.8,5.5,0,59.6,3.1,2.1,1.3,7.5,25.52,276,3
3/16/2022 15:50,1011.1,17.6,281,32,263,1634.23,0.17,1011.2,1014.6,1014.8,5.5,0,60.01,4.1,2.1,1.3,8.7,25.92,257,3.11
3/16/2022 16:00,1011.3,18,272,28,298,1634.36,0.13,1011.4,1014.9,1015,5.5,0,66.77,3.9,2.1,1.2,7.5,24.6,257,2.11
3/16/2022 16:10,1011.3,18,271,29,292,1634.47,0.11,1011.4,1014.9,1015,5.5,0,68.97,3.4,2.3,1.1,5.8,24,268,1.78
3/16/2022 16:20,1011.4,18,284,25,270,1634.59,0.12,1011.5,1015,1015.1,5.5,0,68.65,3.8,2.1,1.4,6.7,24.11,266,2.89
3/16/2022 16:30,1011.5,17.6,283,32,308,1634.71,0.12,1011.6,1015.1,1015.2,5.5,0,67.57,3.7,2.3,1.4,7,23.96,276,3.33
3/16/2022 16:40,1011.4,17.9,282,27,273,1634.81,0.1,1011.5,1015,1015.1,5.5,0,69.95,3.3,2.1,1.2,6.2,23.75,259,2.55
3/16/2022 16:50,1011.5,18.2,283,27,275,1634.89,0.08,1011.6,1015.1,1015.2,5.5,0,71.35,2.4,2.4,1.1,5.6,23.68,314,2.33
3/16/2022 17:00,1011.6,17.3,286,29,282,1634.97,0.08,1011.7,1015.2,1015.3,5.5,0,69.42,2.1,2.4,0.7,3.6,23.21,207,1.44
3/16/2022 17:10,1011.5,17.2,293,32,292,1635.04,0.07,1011.6,1015.1,1015.2,5.5,0,69.19,1.9,2.3,0.8,4.2,23.15,302,1.33
3/16/2022 17:20,1011.6,17.1,286,31,284,1635.12,0.08,1011.7,1015.2,1015.3,5.5,0,69.65,2.1,2.3,0.7,4,22.99,332,1.67
3/16/2022 17:30,1011.7,17.2,300,20,317,1635.19,0.07,1011.8,1015.3,1015.4,5.5,0,70.27,1.8,2.3,0.8,3.6,22.85,298,2.78
3/16/2022 17:40,1011.9,17.3,274,20,271,1635.26,0.07,1012,1015.5,1015.6,5.5,0,71.01,2,2.3,0.8,3.9,22.85,298,2.11
3/16/2022 17:50,1012,17.3,278,21,268,1635.32,0.06,1012.1,1015.6,1015.7,5.5,0,71.44,1.7,2.3,0.4,3,22.78,266,1.67
3/16/2022 18:00,1012,17.6,286,18,277,1635.37,0.05,1012.1,1015.6,1015.7,5.5,0,71.9,1.3,2.3,0.6,3.3,22.89,251,0.56
3/16/2022 18:10,1012.1,17.4,275,20,284,1635.42,0.05,1012.2,1015.7,1015.8,5.5,0,72.27,1.3,2.3,0.4,2.7,22.66,314,0.56
3/16/2022 18:20,1012.2,17.5,301,16,301,1635.47,0.05,1012.3,1015.8,1015.9,5.5,0,72.77,1.2,2.3,0.4,2.6,22.59,302,0.78
3/16/2022 18:30,1012.3,17.6,295,18,279,1635.51,0.04,1012.4,1015.9,1016,5.5,0,73.49,0.8,2.4,0.6,1.9,22.59,284,1
3/16/2022 18:40,1012.4,18.1,279,15,237,1635.55,0.04,1012.5,1016,1016.1,5.5,0,74.81,1,2.3,0.4,2.6,22.79,283,0.89
3/16/2022 18:50,1012.3,17.9,290,17,305,1635.59,0.04,1012.4,1015.9,1016,5.5,0,75.64,1,2.4,0.3,1.8,22.44,304,1.78
3/16/2022 19:00,1012.5,17.8,295,15,328,1635.63,0.04,1012.6,1016.1,1016.2,5.5,0,76.83,1.1,2.4,0.4,2.4,22.07,289,0.78
3/16/2022 19:10,1012.5,17.9,290,15,305,1635.66,0.03,1012.6,1016.1,1016.2,5.5,0,77.64,0.7,2.4,0.3,1.6,22.01,287,0.44
3/16/2022 19:20,1012.6,18,285,10,281,1635.69,0.03,1012.7,1016.2,1016.3,5.5,0,78.69,0.7,2.4,0.3,1.3,21.88,293,0.56
3/16/2022 19:30,1012.7,17.9,287,15,296,1635.71,0.02,1012.8,1016.3,1016.4,5.5,0,79.13,0.2,2.4,0,0.9,21.68,249,0
3/16/2022 19:40,1012.9,17.7,256,2,258,1635.72,0.01,1013,1016.5,1016.6,5.5,0,79.66,0,2.4,0,0.6,21.4,255,0
3/16/2022 19:50,1013.1,17.8,257,1,258,1635.73,0.01,1013.2,1016.7,1016.8,5.5,0,80.9,0,2.4,0,0,21.25,257,0
3/16/2022 20:00,1013.1,17.4,258,2,244,1635.74,0.01,1013.2,1016.7,1016.8,5.5,0,80.97,0,2.4,0,0,20.8,243,0
3/16/2022 20:10,1013.2,17.4,234,3,232,1635.75,0.01,1013.3,1016.8,1016.9,5.5,0,81.75,0,2.4,0,0,20.63,231,0
3/16/2022 20:20,1013.3,17.8,232,1,232,1635.76,0.01,1013.4,1016.9,1017,5.5,0,82.78,0,2.4,0,0,20.81,230,0
3/16/2022 20:30,1013.3,18,232,1,232,1635.77,0.01,1013.4,1016.9,1017,5.5,0,82.82,0,2.4,0,0,21.06,231,0
3/16/2022 20:40,1013.4,17.6,232,2,228,1635.78,0.01,1013.5,1017,1017.1,5.5,0,83.02,0,2.4,0,0,20.63,226,0
3/16/2022 20:50,1013.4,17.8,227,1,225,1635.79,0.01,1013.5,1017,1017.1,5.5,0,83.12,0,2.4,0,0,20.73,223,0
3/16/2022 21:00,1013.5,18.1,217,7,207,1635.8,0.01,1013.6,1017.1,1017.2,5.5,0,83.11,0,2.4,0,0.4,21.06,205,0.22
3/16/2022 21:10,1013.6,18.1,157,4,156,1635.81,0.01,1013.7,1017.2,1017.3,5.5,0,83.46,0.2,2.4,0,0.8,20.97,155,0
3/16/2022 21:20,1013.5,18.1,156,1,160,1635.82,0.01,1013.6,1017.1,1017.2,5.5,0,83.26,0,2.4,0,0,21,158,0
3/16/2022 21:30,1013.5,18,160,1,160,1635.83,0.01,1013.6,1017.1,1017.2,5.5,0,83.11,0,2.4,0,0,20.93,158,0
3/16/2022 21:40,1013.6,18,160,1,160,1635.84,0.01,1013.7,1017.2,1017.3,5.5,0,83,0,2.4,0,0,21.04,158,0
3/16/2022 21:50,1013.6,17.8,160,1,160,1635.85,0.01,1013.7,1017.2,1017.3,5.5,0,82.5,0,2.4,0,0,20.9,158,0
3/16/2022 22:00,1013.5,17.8,160,1,160,1635.86,0.01,1013.6,1017.1,1017.2,5.5,0,82.15,0,2.4,0,0,20.94,158,0
3/16/2022 22:10,1013.6,17.3,160,1,160,1635.87,0.01,1013.7,1017.2,1017.3,5.5,0,81.94,0,2.4,0,0,20.53,158,0
3/16/2022 22:20,1013.5,17.5,160,1,160,1635.88,0.01,1013.6,1017.1,1017.2,5.5,0,82.46,0,2.4,0,0,20.63,158,0
3/16/2022 22:30,1013.4,16.9,160,1,160,1635.89,0.01,1013.5,1017,1017.1,5.5,0,82.14,0,2.6,0,0,20.08,158,0
3/16/2022 22:40,1013.4,16.9,160,1,160,1635.9,0.01,1013.5,1017,1017.1,5.5,0,82.46,0,2.4,0,0,19.95,158,0
3/16/2022 22:50,1013.5,17,160,1,160,1635.91,0.01,1013.6,1017.1,1017.2,5.5,0,83.35,0,2.6,0,0,19.86,158,0
3/16/2022 23:00,1013.3,17.1,160,1,160,1635.92,0.01,1013.4,1016.9,1017,5.5,0,83.81,0,2.4,0,0,19.96,158,0
3/16/2022 23:10,1013.3,16.7,160,1,160,1635.93,0.01,1013.4,1016.9,1017,5.5,0,83.93,0,2.6,0,0,19.52,158,0
3/16/2022 23:20,1013.3,16.5,160,1,160,1635.94,0.01,1013.4,1016.9,1017,5.5,0,84.61,0,2.4,0,0,19.19,158,0
3/16/2022 23:30,1013.3,16.9,160,1,160,1635.95,0.01,1013.4,1016.9,1017,5.5,0,85.77,0,2.6,0,0,19.36,158,0
3/16/2022 23:40,1013.4,16.7,160,1,160,1635.95,0,1013.5,1017,1017.1,5.5,0,86.04,0,2.6,0,0,19.1,158,0
3/16/2022 23:50,1013.4,16.5,160,1,160,1635.95,0,1013.5,1017,1017.1,5.5,0,86.01,0,2.6,0,0,18.94,158,0
3/17/2022 0:00,1013.3,16.7,160,1,160,1635.95,0,1013.4,1016.9,1017,5.5,0,86.79,0,2.6,0,0,18.97,158,0
3/17/2022 0:10,1013.4,16.4,201,25,218,1635.95,0,1013.5,1017,1017.1,5.5,0,86.56,0,2.6,0,0.4,18.64,216,0
3/17/2022 0:20,1013.4,16.7,217,1,217,1635.95,0,1013.5,1017,1017.1,5.5,0,87.39,0,2.6,0,0,18.82,216,0
3/17/2022 0:30,1013.6,16.2,217,1,217,1635.95,0,1013.7,1017.3,1017.3,5.5,0,87.29,0,2.6,0,0,18.38,215,0
3/17/2022 0:40,1013.5,16.4,217,1,217,1635.95,0,1013.6,1017.2,1017.2,5.5,0,87.96,0,2.6,0,0,18.46,215,0
3/17/2022 0:50,1013.5,16.1,217,1,213,1635.95,0,1013.6,1017.2,1017.2,5.5,0,87.73,0,2.6,0,0,18.16,212,0
3/17/2022 1:00,1013.5,16.4,202,6,196,1635.95,0,1013.6,1017.2,1017.2,5.5,0,88.88,0,2.6,0,0,18.23,195,0
3/17/2022 1:10,1013.6,16.2,194,1,193,1635.95,0,1013.7,1017.3,1017.3,5.5,0,88.71,0,2.6,0,0,18.13,192,0
3/17/2022 1:20,1013.5,16.6,193,0,193,1635.95,0,1013.6,1017.2,1017.2,5.5,0,89.32,0,2.6,0,0,18.35,191,0
3/17/2022 1:30,1013.4,16,193,0,193,1635.95,0,1013.5,1017.1,1017.1,5.5,0,88.93,0,2.6,0,0,17.86,191,0
3/17/2022 1:40,1013.4,16.1,193,0,193,1635.95,0,1013.5,1017.1,1017.1,5.5,0,89.82,0,2.6,0,0,17.77,191,0
3/17/2022 1:50,1013.3,15.8,193,0,193,1635.95,0,1013.4,1017,1017,5.5,0,89.62,0,2.6,0,0,17.57,191,0
3/17/2022 2:00,1013.3,16.3,193,0,193,1635.95,0,1013.4,1017,1017,5.5,0,90.09,0,2.6,0,0,17.96,191,0
3/17/2022 2:10,1013.3,15.8,193,0,193,1635.95,0,1013.4,1017,1017,5.5,0,89.69,0,2.4,0,0,17.5,191,0
3/17/2022 2:20,1013.2,15.9,193,0,193,1635.95,0,1013.3,1016.9,1016.9,5.5,0,90.23,0,2.6,0,0,17.47,191,0
